2414684.45,2.867328
0.5779861948,1.925
0.581257533,1.931
0.5802426509,1.935
0.5758831915,1.938
0.580894826,1.94
0.5731105753,1.942
0.5778048412,1.943
0.580532119,1.943
0.5798032175,1.944
0.5768980737,1.945
0.5776234878,1.945
0.5794405105,1.945
0.5765353667,1.946
0.5781675482,1.946
0.5767167201,1.948
0.5810761796,1.948
0.5801136109,1.949
0.5760192067,1.95
0.5787918228,1.95
0.5789243504,1.95
0.5815679266,1.951
0.563275635,1.952
0.5643916565,1.952
0.5772084671,1.952
0.5816969666,1.952
0.575081051,1.953
0.5763540131,1.953
0.5773375072,1.953
0.5659994252,1.954
0.5761726597,1.954
0.5783523894,1.954
0.5786627828,1.954
0.5796218639,1.954
0.5803786661,1.954
0.5661807786,1.955
0.5728490078,1.955
0.5744323634,1.955
0.5642591289,1.956
0.5713946922,1.956
0.5729815353,1.956
0.5736267353,1.956
0.575443758,1.956
0.5663621322,1.957
0.5676350943,1.957
0.5718132002,1.957
0.5743033234,1.957
0.5790778034,1.957
0.5821643006,1.957
0.5650891701,1.958
0.5671642727,1.958
0.5774700348,1.958
0.5807134726,1.958
0.5616399657,1.959
0.5629408284,1.959
0.5647264631,1.959
0.5699438641,1.959
0.5603670037,1.96
0.5679978014,1.96
0.5690859224,1.96
0.5628048134,1.961
0.5657134446,1.961
0.5681791549,1.961
0.5684895484,1.961
0.5609145517,1.962
0.5641300889,1.962
0.5649078165,1.962
0.5792591569,1.962
0.5818294942,1.962
0.5707215915,1.963
0.5757541515,1.963
0.5630942814,1.964
0.5700729041,1.964
0.5623653798,1.965
0.5655844046,1.965
0.5709029451,1.965
0.5719945538,1.965
0.5665434857,1.966
0.5738080889,1.966
0.5589161756,1.967
0.5638196955,1.967
0.5667248393,1.967
0.574564891,1.967
0.5715237322,1.968
0.5613539853,1.969
0.5634569885,1.969
0.5723572608,1.969
0.5739929299,1.969
0.5819829471,1.969
0.5621840264,1.97
0.5658459722,1.97
0.5670352327,1.97
0.569267276,1.97
0.5694486294,1.97
0.5703588845,1.97
0.5705402381,1.97
0.5732640283,1.97
0.5652740112,1.971
0.568751116,1.971
0.5721759072,1.971
0.5614865127,1.972
0.5673002879,1.972
0.574718344,1.972
0.563638342,1.973
0.5752624046,1.973
0.5601856501,1.975
0.5686185884,1.975
0.5612249453,1.976
0.5678164479,1.976
0.5748996976,1.976
0.5600321972,1.977
0.5607297107,1.977
0.5598996696,1.978
0.5702054317,1.978
0.5580059205,1.979
0.5585813691,1.979
0.5725386142,1.979
0.5571270534,1.98
0.568904569,1.98
0.5569945258,1.981
0.559097529,1.981
0.5696334705,1.981
0.5674537409,1.982
0.5584453539,1.983
0.5716597472,1.983
0.5618213193,1.984
0.5555402102,1.985
0.559460236,1.985
0.5597706296,1.985
0.5605483571,1.985
0.5645451095,1.985
0.5710842986,1.986
0.5734453819,1.986
0.5620026728,1.988
0.5574618599,1.989
0.5576432135,1.989
0.5583163139,1.989
0.5626757734,1.989
0.5578245669,1.993
0.5563702512,1.995
0.558734822,1.995
0.5561888978,1.999
0.5549194231,2
0.5565550924,2
0.5568654858,2.001
0.5572805064,2.001
0.5540858945,2.002
0.5556727378,2.002
0.5558261908,2.002
0.553646461,2.005
0.5547380697,2.008
0.5560075442,2.008
0.5551007767,2.009
0.5554111701,2.01
0.5592788826,2.012
0.5545567161,2.013
0.5543753627,2.014
0.5526350664,2.015
0.552767594,2.017
0.5542219097,2.017
0.5531024006,2.018
0.553283754,2.02
0.552921047,2.021
0.5534651076,2.021
0.5539568545,2.024
0.5513132783,2.027
0.5520107919,2.028
0.8656379738,2.03
0.5521956329,2.031
0.5516480849,2.032
0.5518294383,2.036
0.5525060264,2.038
0.5510517108,2.042
0.5514667313,2.043
0.5507413172,2.045
0.5503786102,2.047
0.5511807509,2.049
0.5501972568,2.05
0.5497264352,2.052
0.5492870016,2.054
0.5498624502,2.056
0.5505599638,2.057
0.5495973952,2.058
0.5482756071,2.065
0.5500159032,2.067
0.5485615875,2.068
0.5487429411,2.069
0.7895936564,2.07
0.9349429154,2.07
0.5491056481,2.07
0.5484081347,2.072
0.5489242945,2.074
0.5472886254,2.079
0.5478361735,2.079
0.5466922514,2.083
0.547469979,2.084
0.5481465671,2.084
0.546953819,2.087
0.5476513324,2.087
0.5468212914,2.089
0.5463818579,2.091
0.547107272,2.091
0.4245122985,2.092
0.5462005044,2.097
0.5456564439,2.101
0.8320345631,2.105
0.5458377973,2.106
0.5460191509,2.106
0.566011283,2.1087
0.925308859,2.109
0.989774452,2.109
0.2213698607,2.109
0.2386598255,2.109
0.5453669757,2.109
0.5455029909,2.109
0.718367065,2.11
0.425209812,2.111
0.4234660282,2.112
0.5443834816,2.112
0.4217222445,2.114
0.5449275423,2.115
0.4241635417,2.116
0.4220710012,2.119
0.5447461887,2.122
0.4213581424,2.123
0.5439161476,2.124
0.5437871076,2.125
0.5440486752,2.126
0.5445648352,2.126
0.5452379357,2.126
0.4227685148,2.13
0.4290461362,2.13
0.5442021282,2.13
0.5418410451,2.131
0.4283486228,2.132
0.5424618319,2.133
0.329061063,2.134
0.5434767142,2.135
0.5429291661,2.137
0.5432918731,2.137
0.429394893,2.138
